name,name_kana,lat,lng,region,series,categories,description,key
佐世保松瀬簡易郵便局,,33.215093,129.731597,長崎県,郵便局,簡易,松瀬町691-2,佐世保松瀬簡易郵便局
上原簡易郵便局,,33.14499,129.80462,長崎県,郵便局,簡易,上原町2,上原簡易郵便局_2
佐世保西郵便局,,33.195038,129.669825,長崎県,郵便局,普通,新田町67-3,佐世保西郵便局
西海橋簡易郵便局,,33.055608,129.761986,長崎県,郵便局,簡易,針尾東町2402-2,西海橋簡易郵便局
針尾郵便局,,33.08105,129.75568,長崎県,郵便局,普通,針尾東町612-1,針尾郵便局
世知原郵便局,,33.256494,129.752027,長崎県,郵便局,普通,世知原町栗迎100-1,世知原郵便局
太田簡易郵便局,,33.2659882727,129.733823364,長崎県,郵便局,簡易,世知原町太田66-5,太田簡易郵便局_2
瀬戸越簡易郵便局,,33.209302,129.734595754,長崎県,郵便局,簡易,瀬戸越2-7-11,瀬戸越簡易郵便局
佐世保赤崎郵便局,,33.155462,129.695617,長崎県,郵便局,普通,赤崎町596-47,佐世保赤崎郵便局
佐世保船越郵便局,,33.147154,129.691435,長崎県,郵便局,普通,船越町728-1,佐世保船越郵便局
早岐郵便局,,33.135602,129.798315,長崎県,郵便局,普通,早岐1-4-30,早岐郵便局
佐世保相浦郵便局,,33.19501,129.659104,長崎県,郵便局,普通,相浦町44-3,佐世保相浦郵便局
佐世保大潟簡易郵便局,,33.185067,129.661826,長崎県,郵便局,簡易,大潟町50-6,佐世保大潟簡易郵便局
佐世保大塔郵便局,,33.149545,129.779038,長崎県,郵便局,普通,大塔町664-8,佐世保大塔郵便局
佐世保大和簡易郵便局,,33.158765,129.751624,長崎県,郵便局,簡易,大和町731-12,佐世保大和簡易郵便局
中里郵便局,,33.204065,129.680407,長崎県,郵便局,普通,中里町2081-2,中里郵便局
潮見郵便局,,33.161375,129.730736,長崎県,郵便局,普通,潮見町6-11,潮見郵便局
長坂簡易郵便局,,33.167957,129.688657,長崎県,郵便局,簡易,長坂町528-3,長坂簡易郵便局
佐世保天神郵便局,,33.145405,129.739708,長崎県,郵便局,普通,天神4-13-8,佐世保天神郵便局
佐世保北郵便局,,33.208204,129.718292,長崎県,郵便局,普通,田原町18-11,佐世保北郵便局
東浜簡易郵便局,,33.137961,129.745597,長崎県,郵便局,簡易,東浜町687-18,東浜簡易郵便局
南風崎郵便局,,33.086717,129.806148,長崎県,郵便局,普通,南風崎町117-2,南風崎郵便局
日宇郵便局,,33.157377,129.757623,長崎県,郵便局,普通,日宇町668-2,日宇郵便局
佐世保日野郵便局,,33.172485,129.674436,長崎県,郵便局,普通,日野町1224-1,佐世保日野郵便局
佐世保駅前郵便局,,33.164348,129.727924,長崎県,郵便局,普通,白南風町9-2,佐世保駅前郵便局
俵ケ浦郵便局,,33.120906,129.672686,長崎県,郵便局,普通,俵ケ浦町554-1,俵ケ浦郵便局
佐世保木場田郵便局,,33.178568,129.714293,長崎県,郵便局,普通,木場田町2-5,佐世保木場田郵便局
佐世保木風簡易郵便局,,33.163126,129.740708,長崎県,郵便局,簡易,木風町1-19,佐世保木風簡易郵便局
佐世保矢岳簡易郵便局,,33.176207,129.709488,長崎県,郵便局,簡易,矢岳町500-23,佐世保矢岳簡易郵便局
佐世保矢峰郵便局,,33.211427,129.741596,長崎県,郵便局,普通,矢峰町223-2,佐世保矢峰郵便局
柚木郵便局,,33.208205,129.764399,長崎県,郵便局,普通,柚木町1418-1,柚木郵便局
下折橋簡易郵便局,,32.788893,130.350279,長崎県,郵便局,簡易,下折橋町3821-4,下折橋簡易郵便局
島原外港簡易郵便局（一時閉鎖）,,32.767708,130.373059,長崎県,郵便局,簡易,下川尻町7-5,島原外港簡易郵便局（一時閉鎖）
島原大手郵便局,,32.786866,130.371777,長崎県,郵便局,普通,高島1-402-2,島原大手郵便局
島原郵便局,,32.778784,130.370028,長崎県,郵便局,普通,坂上町6990,島原郵便局
島原江戸町郵便局,,32.789033,130.364333,長崎県,郵便局,普通,新建2105,島原江戸町郵便局
島原安中郵便局,,32.755488,130.372157,長崎県,郵便局,普通,船泊町丁3293-1,島原安中郵便局
三会郵便局,,32.818558,130.352499,長崎県,郵便局,普通,中原町乙1822-2,三会郵便局
島原湊町郵便局,,32.772507,130.372611,長崎県,郵便局,普通,白山町55,島原湊町郵便局
杉谷郵便局,,32.8012300479,130.354656651,長崎県,郵便局,普通,本町乙351-4,杉谷郵便局
松尾簡易郵便局,,32.834676,130.347714,長崎県,郵便局,簡易,有明町大三東甲2011,松尾簡易郵便局_2
三之沢簡易郵便局,,32.832806,130.344222,長崎県,郵便局,簡易,有明町大三東甲2129,三之沢簡易郵便局
東空閑簡易郵便局,,32.843583,130.343806,長崎県,郵便局,簡易,有明町大三東丙149-1,東空閑簡易郵便局
有明郵便局,,32.849305,130.33714,長崎県,郵便局,普通,有明町大三東戊1351-1,有明郵便局_2
高野簡易郵便局,,32.82078,130.317641,長崎県,郵便局,簡易,有明町大三東戊3039,高野簡易郵便局
南高湯江郵便局,,32.854776,130.328001,長崎県,郵便局,普通,有明町湯江甲614-3,南高湯江郵便局
戸田簡易郵便局,,32.856276,130.316586,長崎県,郵便局,簡易,有明町湯江丁1563,戸田簡易郵便局
諫早永昌郵便局,,32.850689,130.040582,長崎県,郵便局,普通,永昌町9-7,諫早永昌郵便局
真津山郵便局,,32.837773,130.019278,長崎県,郵便局,普通,貝津町2973-2,真津山郵便局
諫早幸町簡易郵便局,,32.836053,130.072274,長崎県,郵便局,簡易,幸町79-59,諫早幸町簡易郵便局
高来郵便局,,32.907208,130.140274,長崎県,郵便局,普通,高来町三部壱405-2,高来郵便局
深海郵便局,,32.88696,130.110251,長崎県,郵便局,普通,高来町冨地戸449-1,深海郵便局_2
西諫早郵便局,,32.8454297941,130.024397089,長崎県,郵便局,普通,山川町1-4,西諫早郵便局
諫早平山簡易郵便局,,32.837329,130.033693,長崎県,郵便局,簡易,小船越町1266,諫早平山簡易郵便局
小長井郵便局,,32.929992,130.192918,長崎県,郵便局,普通,小長井町井崎679-3,小長井郵便局
長里簡易郵便局,,32.916044,130.167295,長崎県,郵便局,簡易,小長井町打越991,長里簡易郵便局
諫早小豆崎簡易郵便局,,32.852996,130.065358,長崎県,郵便局,簡易,小豆崎町1747,諫早小豆崎簡易郵便局
諫早小野郵便局,,32.832999,130.087605,長崎県,郵便局,普通,小野町514-3,諫早小野郵便局
本野郵便局,,32.889131,130.023776,長崎県,郵便局,普通,上大渡野町6-3,本野郵便局
森山郵便局,,32.824745,130.112873,長崎県,郵便局,普通,森山町下井牟田1017-3,森山郵便局
釜簡易郵便局,,32.834013,130.132728,長崎県,郵便局,簡易,森山町本村870,釜簡易郵便局
諫早真崎郵便局,,32.852828,130.029777,長崎県,郵便局,普通,真崎町1715-1,諫早真崎郵便局
諫早久山簡易郵便局,,32.82861,130.003295,長崎県,郵便局,簡易,青葉台218,諫早久山簡易郵便局
喜々津シーサイド郵便局,,32.83851,129.990046,長崎県,郵便局,普通,多良見町シーサイド1-278,喜々津シーサイド郵便局
多良見郵便局,,32.831696,129.98763,長崎県,郵便局,普通,多良見町化屋479,多良見郵便局
大草郵便局,,32.859869,129.937371,長崎県,郵便局,普通,多良見町元釜95-12,大草郵便局
舟津簡易郵便局,,32.835732,129.982318,長崎県,郵便局,簡易,多良見町木床1559,舟津簡易郵便局
長田郵便局,,32.861773,130.081107,長崎県,郵便局,普通,長田町2149-3,長田郵便局
北諫早郵便局,,32.848607,130.047331,長崎県,郵便局,普通,天満町17-15,北諫早郵便局
諫早郵便局,,32.843857,130.056386,長崎県,郵便局,普通,八坂町1-7,諫早郵便局
飯盛郵便局,,32.770122,130.026129,長崎県,郵便局,普通,飯盛町開26-8,飯盛郵便局
田結郵便局,,32.763618,129.995857,長崎県,郵便局,普通,飯盛町里191-5,田結郵便局
諫早福田簡易郵便局,,32.850746,130.056109,長崎県,郵便局,簡易,福田町1-5,諫早福田簡易郵便局
有喜郵便局,,32.796614,130.085077,長崎県,郵便局,普通,有喜町219,有喜郵便局
南諫早郵便局,,32.836553,130.057469,長崎県,郵便局,普通,立石町1030-4,南諫早郵便局
福重郵便局,,32.964095,129.944363,長崎県,郵便局,普通,皆同町199-5,福重郵便局
大村水田郵便局,,32.917766,129.960196,長崎県,郵便局,普通,乾馬場町784-6,大村水田郵便局
大村久原簡易郵便局,,32.895462,129.973862,長崎県,郵便局,簡易,久原2-1001-1,大村久原簡易郵便局
大村玖島郵便局,,32.900101,129.961196,長崎県,郵便局,普通,玖島1-78-3,大村玖島郵便局
大村杭出津郵便局,,32.915682,129.950307,長崎県,郵便局,普通,杭出津3-477,大村杭出津郵便局
大村荒瀬郵便局,,32.939459,129.966139,長崎県,郵便局,普通,荒瀬町1083-6,大村荒瀬郵便局
松原郵便局,,32.974927,129.944085,長崎県,郵便局,普通,松原本町330-2,松原郵便局
大村郵便局,,32.923793,129.938003,長崎県,郵便局,普通,森園町663-9,大村郵便局
大村池田郵便局,,32.925515,129.96289,長崎県,郵便局,普通,諏訪1-1,大村池田郵便局
西大村郵便局,,32.924821,129.950821,長崎県,郵便局,普通,西大村本町210-1,西大村郵便局
竹松郵便局,,32.943458,129.946335,長崎県,郵便局,普通,大川田町419-1,竹松郵便局
鈴田郵便局,,32.889891,129.992478,長崎県,郵便局,普通,大里町1549-14,鈴田郵便局
萱瀬郵便局,,32.95282,130.004358,長崎県,郵便局,普通,田下町1590-1,萱瀬郵便局
大村駅前郵便局,,32.909933,129.958724,長崎県,郵便局,普通,東三城町4-21,大村駅前郵便局
大村三浦郵便局,,32.861299,129.988779,長崎県,郵便局,普通,日泊町1054-5,大村三浦郵便局
富の原簡易郵便局,,32.935625,129.93903,長崎県,郵便局,簡易,富の原1-1432-7,富の原簡易郵便局
大村木場簡易郵便局,,32.904517,129.977389,長崎県,郵便局,簡易,木場1-168-13,大村木場簡易郵便局
中津良郵便局,,33.2396761205,129.440622855,長崎県,郵便局,普通,下中津良町平床412-6,中津良郵便局
薄香簡易郵便局,,33.373183,129.542608,長崎県,郵便局,簡易,鏡川町432-4,薄香簡易郵便局
根獅子郵便局,,33.2884758704,129.443107407,長崎県,郵便局,普通,根獅子町894-1,根獅子郵便局
志々伎郵便局,,33.198395,129.406842,長崎県,郵便局,普通,志々伎町289,志々伎郵便局
獅子簡易郵便局,,33.311105,129.442063,長崎県,郵便局,簡易,獅子町1755-1,獅子簡易郵便局
生月郵便局,,33.393959,129.435387,長崎県,郵便局,普通,生月町壱部浦168-4,生月郵便局
舘浦郵便局,,33.361543,129.432341,長崎県,郵便局,普通,生月町舘浦107-2,舘浦郵便局
御崎簡易郵便局,,33.4327586044,129.429057216,長崎県,郵便局,簡易,生月町御崎295-2,御崎簡易郵便局
川内郵便局,,33.331968,129.516217,長崎県,郵便局,普通,川内町1216-32,川内郵便局_2
前津吉郵便局,,33.209478,129.448315,長崎県,郵便局,普通,前津吉町183-2,前津吉郵便局
大島郵便局,,33.477145,129.557407,長崎県,郵便局,普通,大島村神浦331,大島郵便局
的山簡易郵便局（一時閉鎖）,,33.486726,129.528798,長崎県,郵便局,簡易,大島村的山川内409-4,的山簡易郵便局（一時閉鎖）
平戸郵便局,,33.366573,129.552662,長崎県,郵便局,普通,築地町499-1,平戸郵便局
津吉郵便局,,33.217754,129.427539,長崎県,郵便局,普通,津吉町791-1,津吉郵便局
堤簡易郵便局,,33.263248,129.412623,長崎県,郵便局,簡易,堤町1013-1,堤簡易郵便局
田助郵便局,,33.390903,129.553856,長崎県,郵便局,普通,田助町97-1,田助郵便局
東田平郵便局,,33.354186,129.606882,長崎県,郵便局,普通,田平町下亀免327-1,東田平郵便局
田平郵便局,,33.364045,129.583161,長崎県,郵便局,普通,田平町山内免463,田平郵便局
馬ノ元簡易郵便局,,33.320037,129.60155,長崎県,郵便局,簡易,田平町深月免158-1,馬ノ元簡易郵便局
度島簡易郵便局,,33.431537,129.514218,長崎県,郵便局,簡易,度島町1689-2,度島簡易郵便局
紐差郵便局,,33.288025,129.473867,長崎県,郵便局,普通,紐差町1021-1,紐差郵便局
宝亀簡易郵便局,,33.304329,129.509752,長崎県,郵便局,簡易,宝亀町1434,宝亀簡易郵便局
木ヶ津簡易郵便局,,33.278312,129.48956,長崎県,郵便局,簡易,木ヶ津町1140-7,木ヶ津簡易郵便局
宮ノ浦郵便局,,33.193249515,129.35872484,長崎県,郵便局,普通,野子町1251-3,宮ノ浦郵便局
西木場簡易郵便局,,33.3564896915,129.638577375,長崎県,郵便局,簡易,御厨町西田免宮ノ山823-12,西木場簡易郵便局
田代簡易郵便局,,33.33955,129.666071,長崎県,郵便局,簡易,御厨町田代免737,田代簡易郵便局
御厨郵便局,,33.36538,129.667293,長崎県,郵便局,普通,御厨町里免886,御厨郵便局
今福郵便局,,33.351828,129.76745,長崎県,郵便局,普通,今福町東免10-6,今福郵便局
上志佐郵便局,,33.305722,129.729233,長崎県,郵便局,普通,志佐町笛吹免1052-3,上志佐郵便局
黒汐簡易郵便局,,33.3498716496,129.69459042,長崎県,郵便局,簡易,志佐町白浜免1951-3,黒汐簡易郵便局
松浦郵便局,,33.339246,129.708928,長崎県,郵便局,普通,志佐町里免381-1,松浦郵便局
星鹿郵便局,,33.38349,129.674264,長崎県,郵便局,普通,星鹿町下田免174-1,星鹿郵便局
青島簡易郵便局（一時閉鎖）,,33.412543,129.687012,長崎県,郵便局,簡易,星鹿町青島免667-2,青島簡易郵便局（一時閉鎖）
阿翁浦簡易郵便局,,33.456434,129.759117,長崎県,郵便局,簡易,鷹島町阿翁浦免531-5,阿翁浦簡易郵便局
三里簡易郵便局,,33.415616,129.736386,長崎県,郵便局,簡易,鷹島町三里免1549-1,三里簡易郵便局
鷹島郵便局,,33.436626,129.756477,長崎県,郵便局,普通,鷹島町神崎免2-6,鷹島郵便局
調川郵便局,,33.350856,129.727565,長崎県,郵便局,普通,調川町下免682-16,調川郵便局
前浜簡易郵便局,,33.358022,129.737509,長崎県,郵便局,簡易,調川町平尾免207,前浜簡易郵便局
福島郵便局,,33.366885,129.820946,長崎県,郵便局,普通,福島町塩浜免2944-142,福島郵便局
福島土谷簡易郵便局,,33.390132,129.813586,長崎県,郵便局,簡易,福島町土谷免693-8,福島土谷簡易郵便局
下原簡易郵便局,,34.229202,129.21517,長崎県,郵便局,簡易,厳原町下原久保277-3,下原簡易郵便局
久根田舎簡易郵便局,,34.174219344,129.192084365,長崎県,郵便局,簡易,厳原町久根田舎466-2,久根田舎簡易郵便局
厳原久田簡易郵便局,,34.1870372864,129.28218825,長崎県,郵便局,簡易,厳原町久田462-1,厳原久田簡易郵便局
厳原久和簡易郵便局,,34.128961,129.256135,長崎県,郵便局,簡易,厳原町久和370,厳原久和簡易郵便局
厳原宮谷郵便局,,34.213841,129.288798,長崎県,郵便局,普通,厳原町宮谷62,厳原宮谷郵便局
厳原郵便局,,34.203148,129.289687,長崎県,郵便局,普通,厳原町今屋敷676,厳原郵便局
厳原小浦簡易郵便局,,34.2238496461,129.300291289,長崎県,郵便局,簡易,厳原町小浦2-2,厳原小浦簡易郵便局
小茂田郵便局,,34.231644,129.195305,長崎県,郵便局,普通,厳原町小茂田713-119,小茂田郵便局
浅藻郵便局,,34.107991,129.208889,長崎県,郵便局,普通,厳原町浅藻10,浅藻郵便局
豆酘郵便局,,34.1193342599,129.184799433,長崎県,郵便局,普通,厳原町豆酘2511-3,豆酘郵便局
伊奈郵便局,,34.559834,129.314763,長崎県,郵便局,普通,上県町伊奈1279-2,伊奈郵便局
仁田郵便局,,34.534004,129.3464,長崎県,郵便局,普通,上県町樫滝558-1,仁田郵便局
佐護郵便局,,34.626217,129.34772,長崎県,郵便局,普通,上県町佐護北里659-1,佐護郵便局
佐須奈郵便局,,34.639578,129.397645,長崎県,郵便局,普通,上県町佐須奈乙925,佐須奈郵便局
鹿見郵便局,,34.514894,129.31568,長崎県,郵便局,普通,上県町鹿見16,鹿見郵便局
一重簡易郵便局,,34.530449,129.447505,長崎県,郵便局,簡易,上対馬町一重30,一重簡易郵便局
琴郵便局,,34.55442,129.456837,長崎県,郵便局,普通,上対馬町琴802-4,琴郵便局
舟志簡易郵便局,,34.6112557244,129.437379445,長崎県,郵便局,簡易,上対馬町舟志前原乙583-8,舟志簡易郵便局
